date,temp_max,temp_min,feels_like_max,precip_mm,precip_hours,snowfall_cm,wind_speed_max,gust_speed,mean_temp_c,precip_intensity,is_freezing,is_heatwave,total_delay_mins,total_incidents,median_incident_delay,month_num,month,month_abbr,day_of_week,is_weekend,is_weekend_int,day_type,weather_type,avg_delay_per_incident,severe_day
2017-01-30,-3.0,-9.2,-8.8,0.0,0.0,0.0,16.8,35.6,-6.1,0.0,1,0,71,53,0.0,1,January,Jan,Monday,False,0,Weekday,Clear,1.3396226415094339,0
2017-01-31,-1.3,-8.4,-5.3,1.3,4.0,0.91,22.5,42.8,-4.8500000000000005,0.325,1,0,70,42,0.0,1,January,Jan,Tuesday,False,0,Weekday,Light Rain/Snow,1.6666666666666667,0
2017-02-01,3.5,-3.8,-3.4,0.9,3.0,0.63,26.6,50.8,-0.1499999999999999,0.3,1,0,63,49,0.0,2,February,Feb,Wednesday,False,0,Weekday,Light Rain/Snow,1.2857142857142858,0
2017-02-02,-2.1,-6.8,-8.5,0.0,0.0,0.0,31.2,59.8,-4.45,0.0,1,0,58,43,0.0,2,February,Feb,Thursday,False,0,Weekday,Clear,1.3488372093023255,0
2017-02-03,-4.3,-7.6,-11.6,0.0,0.0,0.0,25.3,49.7,-5.949999999999999,0.0,1,0,89,46,0.0,2,February,Feb,Friday,False,0,Weekday,Clear,1.934782608695652,0
2017-02-04,-1.0,-8.1,-7.8,0.0,0.0,0.0,23.4,45.0,-4.55,0.0,1,0,51,33,0.0,2,February,Feb,Saturday,True,1,Weekend,Clear,1.5454545454545454,0
2017-02-05,1.9,-3.3,-4.9,0.4,3.0,0.28,27.7,55.1,-0.7,0.13333333333333333,1,0,50,36,0.0,2,February,Feb,Sunday,True,1,Weekend,Light Rain/Snow,1.3888888888888888,0
2017-02-06,2.3,-6.8,-2.2,1.5,2.0,1.05,13.6,33.1,-2.25,0.75,1,0,118,72,0.0,2,February,Feb,Monday,False,0,Weekday,Light Rain/Snow,1.6388888888888888,0
2017-02-07,2.4,-0.5,-0.5,14.1,14.0,0.0,33.0,76.3,0.95,1.0071428571428571,1,0,54,53,0.0,2,February,Feb,Tuesday,False,0,Weekday,Heavy Rain/Snow,1.0188679245283019,0
2017-02-08,9.0,-6.3,4.5,1.0,1.0,0.0,31.9,58.0,1.35,1.0,1,0,118,60,0.0,2,February,Feb,Wednesday,False,0,Weekday,Light Rain/Snow,1.9666666666666666,0
2017-02-09,-3.6,-11.4,-10.2,0.0,0.0,0.0,24.7,45.7,-7.5,0.0,1,0,57,53,0.0,2,February,Feb,Thursday,False,0,Weekday,Clear,1.0754716981132075,0
2017-02-10,-1.6,-7.3,-7.2,4.8,8.0,3.36,24.8,45.4,-4.45,0.6,1,0,141,65,0.0,2,February,Feb,Friday,False,0,Weekday,Light Rain/Snow,2.169230769230769,0
2017-02-11,4.3,-3.4,0.8,0.2,1.0,0.14,15.1,30.2,0.44999999999999996,0.2,1,0,123,40,0.0,2,February,Feb,Saturday,True,1,Weekend,Light Rain/Snow,3.075,0
2017-02-12,1.5,-2.0,-3.1,10.0,15.0,6.93,34.0,61.9,-0.25,0.6666666666666666,1,0,73,45,0.0,2,February,Feb,Sunday,True,1,Weekend,Heavy Rain/Snow,1.6222222222222222,0
2017-02-13,-0.5,-7.9,-5.2,0.0,0.0,0.0,33.9,62.3,-4.2,0.0,1,0,77,62,0.0,2,February,Feb,Monday,False,0,Weekday,Clear,1.2419354838709677,0
2017-02-14,5.2,-9.4,1.0,2.8,4.0,0.42,19.8,37.4,-2.1,0.7,1,0,68,59,0.0,2,February,Feb,Tuesday,False,0,Weekday,Light Rain/Snow,1.152542372881356,0
2017-02-15,1.1,-5.2,-3.0,0.9,5.0,0.49,27.0,51.8,-2.05,0.18,1,0,145,81,0.0,2,February,Feb,Wednesday,False,0,Weekday,Light Rain/Snow,1.7901234567901234,0
2017-02-16,-3.7,-9.2,-9.4,0.0,0.0,0.0,21.9,42.8,-6.449999999999999,0.0,1,0,112,67,0.0,2,February,Feb,Thursday,False,0,Weekday,Clear,1.671641791044776,0
2017-02-17,-0.9,-12.6,-4.8,0.0,0.0,0.0,10.5,19.8,-6.75,0.0,1,0,102,51,0.0,2,February,Feb,Friday,False,0,Weekday,Clear,2.0,0
2017-02-18,14.3,-3.2,9.6,0.0,0.0,0.0,23.7,41.4,5.550000000000001,0.0,1,0,41,25,0.0,2,February,Feb,Saturday,True,1,Weekend,Clear,1.64,0
2017-02-19,12.6,0.9,7.8,0.0,0.0,0.0,22.0,43.2,6.75,0.0,0,0,174,37,0.0,2,February,Feb,Sunday,True,1,Weekend,Clear,4.702702702702703,0
2017-02-20,3.5,-1.5,-0.2,0.0,0.0,0.0,15.2,27.0,1.0,0.0,1,0,41,28,0.0,2,February,Feb,Monday,False,0,Weekday,Clear,1.4642857142857142,0
2017-02-21,8.1,0.1,4.8,0.9,2.0,0.0,21.6,38.5,4.1,0.45,0,0,92,62,0.0,2,February,Feb,Tuesday,False,0,Weekday,Light Rain/Snow,1.4838709677419355,0
2017-02-22,8.6,0.5,6.0,0.0,0.0,0.0,15.6,27.4,4.55,0.0,0,0,317,63,0.0,2,February,Feb,Wednesday,False,0,Weekday,Clear,5.031746031746032,1
2017-02-23,16.3,3.5,12.8,0.8,5.0,0.0,26.5,51.5,9.9,0.16,0,0,125,46,0.0,2,February,Feb,Thursday,False,0,Weekday,Light Rain/Snow,2.717391304347826,0
2017-02-24,5.5,0.9,1.3,1.6,6.0,0.0,23.8,60.8,3.2,0.26666666666666666,0,0,94,55,0.0,2,February,Feb,Friday,False,0,Weekday,Light Rain/Snow,1.709090909090909,0
2017-02-25,8.9,-0.9,6.0,6.7,9.0,0.0,33.0,62.6,4.0,0.7444444444444445,1,0,25,21,0.0,2,February,Feb,Saturday,True,1,Weekend,Light Rain/Snow,1.1904761904761905,0
2017-02-26,3.8,-3.5,-2.2,0.1,1.0,0.0,31.2,57.6,0.1499999999999999,0.1,1,0,44,34,0.0,2,February,Feb,Sunday,True,1,Weekend,Light Rain/Snow,1.2941176470588236,0
2017-02-27,9.6,-0.9,3.4,0.6,1.0,0.14,24.7,48.2,4.35,0.6,1,0,81,50,0.0,2,February,Feb,Monday,False,0,Weekday,Light Rain/Snow,1.62,0
2017-02-28,8.4,-0.2,5.3,1.9,5.0,0.0,16.9,33.5,4.1000000000000005,0.38,1,0,246,64,0.0,2,February,Feb,Tuesday,False,0,Weekday,Light Rain/Snow,3.84375,1
2017-03-01,14.1,4.3,10.2,16.0,13.0,0.0,41.8,75.2,9.2,1.2307692307692308,0,0,63,54,0.0,3,March,Mar,Wednesday,False,0,Weekday,Heavy Rain/Snow,1.1666666666666667,0
2017-03-02,0.9,-6.5,-6.5,0.1,1.0,0.07,34.5,64.8,-2.8,0.1,1,0,41,59,0.0,3,March,Mar,Thursday,False,0,Weekday,Light Rain/Snow,0.6949152542372882,0
2017-03-03,-4.1,-8.9,-10.7,0.2,2.0,0.14,32.6,64.1,-6.5,0.1,1,0,101,45,0.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,2.2444444444444445,0
2017-03-04,-5.6,-11.9,-11.2,0.0,0.0,0.0,17.8,40.7,-8.75,0.0,1,0,75,40,0.0,3,March,Mar,Saturday,True,1,Weekend,Clear,1.875,0
2017-03-05,-1.9,-11.6,-7.8,0.0,0.0,0.0,22.0,43.9,-6.75,0.0,1,0,67,35,0.0,3,March,Mar,Sunday,True,1,Weekend,Clear,1.9142857142857144,0
2017-03-06,8.3,-1.8,4.9,0.2,2.0,0.0,17.7,35.3,3.2500000000000004,0.1,1,0,77,47,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,1.6382978723404256,0
2017-03-07,10.7,6.2,6.8,9.0,21.0,0.0,33.8,59.0,8.45,0.42857142857142855,0,0,130,62,0.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,2.096774193548387,0
2017-03-08,9.6,1.1,1.4,1.2,4.0,0.0,42.2,87.5,5.35,0.3,0,0,76,43,0.0,3,March,Mar,Wednesday,False,0,Weekday,Light Rain/Snow,1.7674418604651163,0
2017-03-09,4.2,-3.2,-1.9,0.0,0.0,0.0,28.1,51.8,0.5,0.0,1,0,54,57,0.0,3,March,Mar,Thursday,False,0,Weekday,Clear,0.9473684210526315,0
2017-03-10,-2.6,-9.4,-7.1,0.2,2.0,0.14,35.1,69.5,-6.0,0.1,1,0,57,43,0.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,1.3255813953488371,0
2017-03-11,-4.9,-11.6,-13.1,0.6,6.0,0.42,33.6,67.7,-8.25,0.09999999999999999,1,0,78,49,0.0,3,March,Mar,Saturday,True,1,Weekend,Light Rain/Snow,1.5918367346938775,0
2017-03-12,-2.0,-14.0,-8.3,0.0,0.0,0.0,22.7,47.9,-8.0,0.0,1,0,42,31,0.0,3,March,Mar,Sunday,True,1,Weekend,Clear,1.3548387096774193,0
2017-03-13,-5.1,-11.2,-11.1,3.0,15.0,2.1,21.4,41.8,-8.149999999999999,0.2,1,0,87,65,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,1.3384615384615384,0
2017-03-14,-5.2,-10.4,-13.1,4.8,24.0,3.29,32.0,59.8,-7.800000000000001,0.19999999999999998,1,0,78,60,0.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,1.3,0
2017-03-15,-2.5,-10.0,-11.5,1.0,10.0,0.7,38.6,73.1,-6.25,0.1,1,0,146,71,0.0,3,March,Mar,Wednesday,False,0,Weekday,Light Rain/Snow,2.056338028169014,0
2017-03-16,3.6,-8.2,-2.7,0.0,0.0,0.0,24.9,48.6,-2.3,0.0,1,0,59,46,0.0,3,March,Mar,Thursday,False,0,Weekday,Clear,1.2826086956521738,0
2017-03-17,5.0,-4.2,0.4,0.0,0.0,0.0,16.3,36.4,0.3999999999999999,0.0,1,0,105,59,0.0,3,March,Mar,Friday,False,0,Weekday,Clear,1.7796610169491525,0
2017-03-18,1.2,-0.4,-3.4,4.3,17.0,3.01,25.1,47.9,0.39999999999999997,0.2529411764705882,1,0,55,39,0.0,3,March,Mar,Saturday,True,1,Weekend,Light Rain/Snow,1.4102564102564104,0
2017-03-19,5.9,-1.5,3.8,0.1,1.0,0.0,16.4,35.3,2.2,0.1,1,0,54,37,0.0,3,March,Mar,Sunday,True,1,Weekend,Light Rain/Snow,1.4594594594594594,0
2017-03-20,6.4,-2.7,2.8,0.1,1.0,0.0,15.4,33.1,1.85,0.1,1,0,208,61,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,3.4098360655737703,1
2017-03-21,12.2,-2.1,6.5,0.0,0.0,0.0,33.6,63.0,5.05,0.0,1,0,140,40,3.0,3,March,Mar,Tuesday,False,0,Weekday,Clear,3.5,0
2017-03-22,-1.5,-8.6,-7.7,0.0,0.0,0.0,29.1,53.3,-5.05,0.0,1,0,72,51,0.0,3,March,Mar,Wednesday,False,0,Weekday,Clear,1.411764705882353,0
2017-03-23,1.8,-7.7,-3.0,0.0,0.0,0.0,17.4,33.5,-2.95,0.0,1,0,66,41,0.0,3,March,Mar,Thursday,False,0,Weekday,Clear,1.6097560975609757,0
2017-03-24,15.6,-0.4,13.8,8.7,10.0,0.0,22.7,42.1,7.6,0.8699999999999999,1,0,138,63,0.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,2.1904761904761907,0
2017-03-25,4.2,2.0,1.2,10.4,14.0,0.0,23.8,41.8,3.1,0.7428571428571429,0,0,65,41,0.0,3,March,Mar,Saturday,True,1,Weekend,Heavy Rain/Snow,1.5853658536585367,0
2017-03-26,6.0,1.0,2.7,0.9,8.0,0.0,32.3,60.8,3.5,0.1125,0,0,48,27,0.0,3,March,Mar,Sunday,True,1,Weekend,Light Rain/Snow,1.7777777777777777,0
2017-03-27,13.9,6.4,12.7,7.6,10.0,0.0,14.2,33.8,10.15,0.76,0,0,42,69,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,0.6086956521739131,0
2017-03-28,12.1,3.2,8.8,0.1,1.0,0.0,23.1,42.8,7.65,0.1,0,0,43,44,0.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,0.9772727272727273,0
2017-03-29,8.4,-0.1,6.6,0.4,2.0,0.0,19.1,34.9,4.15,0.2,1,0,122,55,0.0,3,March,Mar,Wednesday,False,0,Weekday,Light Rain/Snow,2.2181818181818183,0
2017-03-30,3.7,0.9,-1.2,6.1,9.0,3.85,36.8,68.4,2.3000000000000003,0.6777777777777777,0,0,70,53,0.0,3,March,Mar,Thursday,False,0,Weekday,Light Rain/Snow,1.320754716981132,0
2017-03-31,4.2,1.8,-0.9,7.5,22.0,0.07,35.3,64.1,3.0,0.3409090909090909,0,0,69,68,0.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,1.0147058823529411,0
2017-04-01,10.8,1.6,6.8,0.0,0.0,0.0,17.0,34.9,6.2,0.0,0,0,110,42,0.0,4,April,Apr,Saturday,True,1,Weekend,Clear,2.619047619047619,0
2017-04-02,15.7,1.2,11.7,0.3,3.0,0.0,23.7,46.4,8.45,0.09999999999999999,0,0,58,42,0.0,4,April,Apr,Sunday,True,1,Weekend,Light Rain/Snow,1.380952380952381,0
2017-04-03,9.3,2.9,4.8,1.7,5.0,0.0,35.3,62.6,6.1000000000000005,0.33999999999999997,0,0,40,46,0.0,4,April,Apr,Monday,False,0,Weekday,Light Rain/Snow,0.8695652173913043,0
2017-04-04,14.1,5.4,11.1,17.7,19.0,0.0,33.5,61.9,9.75,0.9315789473684211,0,0,81,65,0.0,4,April,Apr,Tuesday,False,0,Weekday,Heavy Rain/Snow,1.2461538461538462,0
2017-04-05,9.4,3.8,8.3,0.0,0.0,0.0,34.4,61.6,6.6,0.0,0,0,98,62,0.0,4,April,Apr,Wednesday,False,0,Weekday,Clear,1.5806451612903225,0
2017-04-06,7.2,2.0,3.2,23.3,23.0,0.84,38.0,68.0,4.6,1.0130434782608695,0,0,136,52,0.0,4,April,Apr,Thursday,False,0,Weekday,Heavy Rain/Snow,2.6153846153846154,0
2017-04-07,5.3,0.3,-2.0,6.8,11.0,3.5,41.5,77.4,2.8,0.6181818181818182,0,0,170,51,0.0,4,April,Apr,Friday,False,0,Weekday,Light Rain/Snow,3.3333333333333335,0
2017-04-08,13.3,-1.4,9.4,0.0,0.0,0.0,18.8,39.2,5.95,0.0,1,0,61,31,0.0,4,April,Apr,Saturday,True,1,Weekend,Clear,1.967741935483871,0
2017-04-09,16.0,0.5,11.6,0.0,0.0,0.0,25.2,47.9,8.25,0.0,0,0,46,32,0.0,4,April,Apr,Sunday,True,1,Weekend,Clear,1.4375,0
2017-04-10,20.0,10.4,16.5,4.6,4.0,0.0,30.6,61.2,15.2,1.15,0,0,80,58,0.0,4,April,Apr,Monday,False,0,Weekday,Light Rain/Snow,1.3793103448275863,0
2017-04-11,16.3,10.8,15.9,5.5,4.0,0.0,24.2,42.8,13.55,1.375,0,0,122,62,0.0,4,April,Apr,Tuesday,False,0,Weekday,Light Rain/Snow,1.967741935483871,0
2017-04-12,11.1,3.8,6.0,0.0,0.0,0.0,26.6,52.2,7.449999999999999,0.0,0,0,91,59,0.0,4,April,Apr,Wednesday,False,0,Weekday,Clear,1.5423728813559323,0
2017-04-13,10.9,0.6,8.4,0.0,0.0,0.0,21.0,42.1,5.75,0.0,0,0,61,50,0.0,4,April,Apr,Thursday,False,0,Weekday,Clear,1.22,0
2017-04-14,13.0,0.9,11.3,0.0,0.0,0.0,12.5,27.0,6.95,0.0,0,0,50,41,0.0,4,April,Apr,Friday,False,0,Weekday,Clear,1.2195121951219512,0
2017-04-15,18.4,4.2,15.2,5.4,6.0,0.0,25.6,44.6,11.299999999999999,0.9,0,0,68,52,0.0,4,April,Apr,Saturday,True,1,Weekend,Light Rain/Snow,1.3076923076923077,0
2017-04-16,21.5,12.6,18.4,0.7,4.0,0.0,34.2,68.8,17.05,0.175,0,0,229,43,0.0,4,April,Apr,Sunday,True,1,Weekend,Light Rain/Snow,5.325581395348837,1
2017-04-17,14.2,2.5,10.8,0.1,1.0,0.0,26.4,53.3,8.35,0.1,0,0,108,62,0.0,4,April,Apr,Monday,False,0,Weekday,Light Rain/Snow,1.7419354838709677,0
2017-04-18,6.8,0.8,3.8,0.0,0.0,0.0,19.5,39.2,3.8,0.0,0,0,77,48,0.0,4,April,Apr,Tuesday,False,0,Weekday,Clear,1.6041666666666667,0
2017-04-19,18.9,4.4,19.2,6.6,7.0,0.0,27.9,54.7,11.649999999999999,0.9428571428571428,0,0,122,58,0.0,4,April,Apr,Wednesday,False,0,Weekday,Light Rain/Snow,2.103448275862069,0
2017-04-20,8.4,4.3,5.3,14.9,12.0,0.0,27.6,50.4,6.35,1.2416666666666667,0,0,75,55,0.0,4,April,Apr,Thursday,False,0,Weekday,Heavy Rain/Snow,1.3636363636363635,0
2017-04-21,12.0,6.1,8.8,1.0,5.0,0.0,25.4,49.7,9.05,0.2,0,0,259,71,0.0,4,April,Apr,Friday,False,0,Weekday,Light Rain/Snow,3.647887323943662,1
2017-04-22,13.1,3.5,9.7,0.0,0.0,0.0,21.3,42.8,8.3,0.0,0,0,37,49,0.0,4,April,Apr,Saturday,True,1,Weekend,Clear,0.7551020408163265,0
2017-04-23,15.9,0.9,13.2,0.0,0.0,0.0,23.8,44.6,8.4,0.0,0,0,52,31,0.0,4,April,Apr,Sunday,True,1,Weekend,Clear,1.6774193548387097,0
2017-04-24,9.6,4.6,6.3,0.0,0.0,0.0,22.7,46.4,7.1,0.0,0,0,115,51,0.0,4,April,Apr,Monday,False,0,Weekday,Clear,2.2549019607843137,0
2017-04-25,9.9,5.8,5.7,3.9,5.0,0.0,26.7,51.5,7.85,0.78,0,0,42,40,0.0,4,April,Apr,Tuesday,False,0,Weekday,Light Rain/Snow,1.05,0
2017-04-26,13.3,6.9,11.3,0.0,0.0,0.0,21.7,40.3,10.100000000000001,0.0,0,0,84,54,0.0,4,April,Apr,Wednesday,False,0,Weekday,Clear,1.5555555555555556,0
2017-04-27,18.1,8.1,19.5,3.5,4.0,0.0,22.5,43.9,13.100000000000001,0.875,0,0,205,66,0.0,4,April,Apr,Thursday,False,0,Weekday,Light Rain/Snow,3.106060606060606,1
2017-04-28,16.2,9.5,12.8,0.0,0.0,0.0,27.5,52.2,12.85,0.0,0,0,105,54,0.0,4,April,Apr,Friday,False,0,Weekday,Clear,1.9444444444444444,0
2017-04-29,12.9,6.3,11.0,0.0,0.0,0.0,22.2,40.3,9.6,0.0,0,0,54,31,0.0,4,April,Apr,Saturday,True,1,Weekend,Clear,1.7419354838709677,0
2017-04-30,7.4,3.5,2.6,15.1,12.0,0.0,33.7,63.7,5.45,1.2583333333333333,0,0,16,21,0.0,4,April,Apr,Sunday,True,1,Weekend,Heavy Rain/Snow,0.7619047619047619,0
2017-05-01,14.8,5.9,13.5,30.9,16.0,0.0,23.5,49.3,10.350000000000001,1.93125,0,0,181,84,0.0,5,May,May,Monday,False,0,Weekday,Heavy Rain/Snow,2.1547619047619047,1
2017-05-02,12.1,7.8,8.8,1.8,8.0,0.0,29.3,62.6,9.95,0.225,0,0,98,62,0.0,5,May,May,Tuesday,False,0,Weekday,Light Rain/Snow,1.5806451612903225,0
2017-05-03,13.9,3.3,12.2,0.0,0.0,0.0,22.3,41.4,8.6,0.0,0,0,85,60,0.0,5,May,May,Wednesday,False,0,Weekday,Clear,1.4166666666666667,0
2017-05-04,9.0,4.0,5.9,14.1,11.0,0.0,26.9,47.5,6.5,1.2818181818181817,0,0,111,48,0.0,5,May,May,Thursday,False,0,Weekday,Heavy Rain/Snow,2.3125,0
2017-05-05,9.5,6.3,6.5,19.4,23.0,0.0,28.8,52.2,7.9,0.8434782608695651,0,0,155,59,0.0,5,May,May,Friday,False,0,Weekday,Heavy Rain/Snow,2.6271186440677967,0
2017-05-06,6.8,4.7,1.8,6.4,17.0,0.0,27.1,50.4,5.75,0.3764705882352941,0,0,53,35,0.0,5,May,May,Saturday,True,1,Weekend,Light Rain/Snow,1.5142857142857142,0
2017-05-07,9.9,3.8,4.7,1.4,7.0,0.0,27.8,54.0,6.85,0.19999999999999998,0,0,10,45,0.0,5,May,May,Sunday,True,1,Weekend,Light Rain/Snow,0.2222222222222222,0
2017-05-08,11.9,1.4,5.6,0.0,0.0,0.0,26.7,54.0,6.65,0.0,0,0,76,46,0.0,5,May,May,Monday,False,0,Weekday,Clear,1.6521739130434783,0
2017-05-09,9.8,1.8,7.8,0.0,0.0,0.0,14.8,33.8,5.800000000000001,0.0,0,0,38,42,0.0,5,May,May,Tuesday,False,0,Weekday,Clear,0.9047619047619048,0
2017-05-10,9.9,3.5,8.7,0.0,0.0,0.0,13.6,32.8,6.7,0.0,0,0,122,54,0.0,5,May,May,Wednesday,False,0,Weekday,Clear,2.259259259259259,0
2017-05-11,11.7,5.8,7.9,0.0,0.0,0.0,24.8,48.2,8.75,0.0,0,0,54,46,0.0,5,May,May,Thursday,False,0,Weekday,Clear,1.173913043478261,0
2017-05-12,12.3,4.2,10.9,0.3,3.0,0.0,11.5,25.9,8.25,0.09999999999999999,0,0,161,60,0.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,2.683333333333333,0
2017-05-13,14.2,7.7,13.9,3.9,8.0,0.0,13.0,42.5,10.95,0.4875,0,0,126,57,0.0,5,May,May,Saturday,True,1,Weekend,Light Rain/Snow,2.210526315789474,0
2017-05-14,16.0,5.4,12.9,1.3,5.0,0.0,35.6,67.0,10.7,0.26,0,0,58,40,0.0,5,May,May,Sunday,True,1,Weekend,Light Rain/Snow,1.45,0
2017-05-15,18.1,6.2,15.8,0.0,0.0,0.0,23.8,47.2,12.15,0.0,0,0,308,52,0.0,5,May,May,Monday,False,0,Weekday,Clear,5.923076923076923,1
2017-05-16,15.6,5.9,13.4,0.7,2.0,0.0,15.5,27.7,10.75,0.35,0,0,79,56,0.0,5,May,May,Tuesday,False,0,Weekday,Light Rain/Snow,1.4107142857142858,0
2017-05-17,25.9,8.9,25.9,0.0,0.0,0.0,25.4,47.2,17.4,0.0,0,0,143,76,0.0,5,May,May,Wednesday,False,0,Weekday,Clear,1.881578947368421,0
2017-05-18,26.6,17.7,25.9,0.5,2.0,0.0,30.4,55.4,22.15,0.25,0,0,148,69,0.0,5,May,May,Thursday,False,0,Weekday,Light Rain/Snow,2.1449275362318843,0
2017-05-19,18.8,9.3,17.6,0.0,0.0,0.0,25.5,47.5,14.05,0.0,0,0,370,48,0.0,5,May,May,Friday,False,0,Weekday,Clear,7.708333333333333,1
2017-05-20,13.4,7.9,9.7,0.1,1.0,0.0,26.3,52.6,10.65,0.1,0,0,70,38,0.0,5,May,May,Saturday,True,1,Weekend,Light Rain/Snow,1.8421052631578947,0
2017-05-21,13.2,9.1,12.1,22.0,17.0,0.0,24.8,64.1,11.149999999999999,1.2941176470588236,0,0,57,29,0.0,5,May,May,Sunday,True,1,Weekend,Heavy Rain/Snow,1.9655172413793103,0
2017-05-22,17.3,11.6,15.0,0.7,4.0,0.0,23.9,49.7,14.45,0.175,0,0,45,40,0.0,5,May,May,Monday,False,0,Weekday,Light Rain/Snow,1.125,0
2017-05-23,20.4,6.8,20.1,0.0,0.0,0.0,16.3,46.1,13.6,0.0,0,0,68,54,0.0,5,May,May,Tuesday,False,0,Weekday,Clear,1.2592592592592593,0
2017-05-24,18.2,12.4,18.3,0.5,1.0,0.0,23.9,41.0,15.3,0.5,0,0,45,41,0.0,5,May,May,Wednesday,False,0,Weekday,Light Rain/Snow,1.0975609756097562,0
2017-05-25,14.2,10.3,11.8,24.5,18.0,0.0,28.6,50.4,12.25,1.3611111111111112,0,0,128,65,0.0,5,May,May,Thursday,False,0,Weekday,Heavy Rain/Snow,1.9692307692307693,0
2017-05-26,19.1,11.4,17.7,5.0,13.0,0.0,16.1,31.0,15.25,0.38461538461538464,0,0,145,61,0.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,2.377049180327869,0
2017-05-27,17.1,11.4,17.7,0.3,3.0,0.0,10.7,25.6,14.25,0.09999999999999999,0,0,118,48,0.0,5,May,May,Saturday,True,1,Weekend,Light Rain/Snow,2.4583333333333335,0
2017-05-28,17.0,9.3,17.0,0.0,0.0,0.0,18.5,39.6,13.15,0.0,0,0,123,27,0.0,5,May,May,Sunday,True,1,Weekend,Clear,4.555555555555555,0
2017-05-29,24.1,13.4,23.3,5.4,10.0,0.0,19.5,43.9,18.75,0.54,0,0,102,60,0.0,5,May,May,Monday,False,0,Weekday,Light Rain/Snow,1.7,0
2017-05-30,20.5,12.5,18.8,3.6,6.0,0.0,23.2,43.9,16.5,0.6,0,0,222,68,0.0,5,May,May,Tuesday,False,0,Weekday,Light Rain/Snow,3.264705882352941,1
2017-05-31,19.6,11.2,17.6,2.5,3.0,0.0,23.7,54.7,15.4,0.8333333333333334,0,0,102,64,0.0,5,May,May,Wednesday,False,0,Weekday,Light Rain/Snow,1.59375,0
2017-06-01,18.5,10.4,14.1,0.1,1.0,0.0,28.0,54.0,14.45,0.1,0,0,118,51,0.0,6,June,Jun,Thursday,False,0,Weekday,Light Rain/Snow,2.3137254901960786,0
2017-06-02,19.7,8.1,17.9,0.0,0.0,0.0,23.2,45.7,13.899999999999999,0.0,0,0,105,53,0.0,6,June,Jun,Friday,False,0,Weekday,Clear,1.9811320754716981,0
2017-06-03,19.1,10.0,20.2,0.0,0.0,0.0,16.1,32.0,14.55,0.0,0,0,439,41,0.0,6,June,Jun,Saturday,True,1,Weekend,Clear,10.707317073170731,1
2017-06-04,16.8,11.6,16.2,8.2,8.0,0.0,20.2,51.1,14.2,1.025,0,0,61,34,0.0,6,June,Jun,Sunday,True,1,Weekend,Light Rain/Snow,1.7941176470588236,0
2017-06-05,17.9,10.4,16.9,2.2,6.0,0.0,20.9,41.4,14.149999999999999,0.3666666666666667,0,0,85,62,0.0,6,June,Jun,Monday,False,0,Weekday,Light Rain/Snow,1.3709677419354838,0
2017-06-06,16.3,12.1,14.6,5.3,19.0,0.0,23.2,47.5,14.2,0.2789473684210526,0,0,140,78,0.0,6,June,Jun,Tuesday,False,0,Weekday,Light Rain/Snow,1.794871794871795,0
2017-06-07,18.1,8.4,17.5,0.0,0.0,0.0,14.8,30.2,13.25,0.0,0,0,91,35,0.0,6,June,Jun,Wednesday,False,0,Weekday,Clear,2.6,0
2017-06-08,22.3,8.9,22.1,0.0,0.0,0.0,11.3,27.0,15.600000000000001,0.0,0,0,89,60,0.0,6,June,Jun,Thursday,False,0,Weekday,Clear,1.4833333333333334,0
2017-06-09,23.5,11.6,23.0,1.3,1.0,0.0,22.5,44.6,17.55,1.3,0,0,102,49,0.0,6,June,Jun,Friday,False,0,Weekday,Light Rain/Snow,2.0816326530612246,0
2017-06-10,25.0,11.9,25.8,0.0,0.0,0.0,26.5,46.4,18.45,0.0,0,0,125,31,0.0,6,June,Jun,Saturday,True,1,Weekend,Clear,4.032258064516129,0
2017-06-11,27.8,19.0,29.7,0.0,0.0,0.0,27.9,50.8,23.4,0.0,0,0,69,34,0.0,6,June,Jun,Sunday,True,1,Weekend,Clear,2.0294117647058822,0
2017-06-12,29.6,19.8,31.5,0.0,0.0,0.0,23.2,43.9,24.700000000000003,0.0,0,0,89,49,0.0,6,June,Jun,Monday,False,0,Weekday,Clear,1.816326530612245,0
2017-06-13,26.8,18.1,26.9,0.1,1.0,0.0,20.2,40.7,22.450000000000003,0.1,0,0,97,53,0.0,6,June,Jun,Tuesday,False,0,Weekday,Light Rain/Snow,1.830188679245283,0
2017-06-14,20.4,16.3,19.5,0.0,0.0,0.0,23.1,46.1,18.35,0.0,0,0,60,39,0.0,6,June,Jun,Wednesday,False,0,Weekday,Clear,1.5384615384615385,0
